pair_id,task,query_id,target_id,query_smiles,target_smiles,gold_relation,binary_label,gold_source,source_type,hard_negative_type,pred_relation,pred_exact,pred_parent,pred_stereo,pred_tautomer,pred_family
chembl_stereo_000849,chembl36_registry,1826171,606088,CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,CCN(CC)CC.Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000850,chembl36_registry,742527,739517,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O.O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000851,chembl36_registry,1826037,1049971,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@@H]1O.[Na+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O.[Na+],stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000852,chembl36_registry,605410,693082,Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@H](O)[C@@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000853,chembl36_registry,693082,606102,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000854,chembl36_registry,606102,2853489,Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,Nc1ncnc2c1ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000855,chembl36_registry,2853489,40940,Nc1ncnc2c1ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000856,chembl36_registry,40940,604664,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000857,chembl36_registry,604664,3119034,Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)C(O)[C@@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000858,chembl36_registry,702231,1540451,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1,Nc1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@H](O)[C@H]3O)c2n1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,none,False,False,False,False,False
chembl_stereo_000859,chembl36_registry,1540451,691929,Nc1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@H](O)[C@H]3O)c2n1,Nc1nc2c(ncn2[C@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,none,False,False,False,False,False
chembl_stereo_000860,chembl36_registry,691929,29502,Nc1nc2c(ncn2[C@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000861,chembl36_registry,239887,239502,Nc1ncnc2c1ncn2/C=C1\CC1COP(=O)(O)P(=O)(O)P(=O)(O)O,Nc1ncnc2c1ncn2/C=C1/CC1COP(=O)(O)P(=O)(O)P(=O)(O)O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000862,chembl36_registry,430350,430173,Nc1ncnc2c1ncn2[C@@H]1C[C@H](N)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1C[C@@H](N)[C@@H](O)[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000863,chembl36_registry,2834900,42721,Nc1nc(N)c2ncn([C@@H]3C[C@H](O)[C@H]3CO)c2n1,Nc1nc(N)c2ncn([C@@H]3C[C@H](O)C3CO)c2n1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000864,chembl36_registry,1154658,507814,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)nc1N,Cc1cn([C@@H]2C[C@@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)nc1N,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000865,chembl36_registry,238661,105934,NC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000866,chembl36_registry,2789943,60323,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)n[nH]c12,Nc1ncnc2c(C3N[C@H](CO)[C@H](O)[C@@H]3O)n[nH]c12,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000867,chembl36_registry,1120859,2285747,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1N,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000868,chembl36_registry,2285747,219096,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1N,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000869,chembl36_registry,109076,109593,Nc1nc(N)c2ncn([C@H]3S[C@H](CO)[C@@H](O)[C@@H]3O)c2n1,Nc1nc(N)c2ncn([C@@H]3S[C@H](CO)[C@@H](O)[C@@H]3O)c2n1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000870,chembl36_registry,2560540,605841,Nc1ncnc2c1c(N)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1ncnc2c1c(N)nn2C1O[C@H](CO)[C@@H](O)[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000871,chembl36_registry,2882810,1368426,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@H](O)C3O)c2n1,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c2n1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000872,chembl36_registry,1368426,427306,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c2n1,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000873,chembl36_registry,1741510,605406,CSc1nc(N)c2nnn([C@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c2n1,CSc1nc(N)c2nnn(C3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000874,chembl36_registry,472163,472164,C[C@]1(O)[C@H](n2ccc(N)nc2=O)O[C@@](CO)(N=[N+]=[N-])[C@H]1O,C[C@@]1(O)[C@H](n2ccc(N)nc2=O)O[C@@](CO)(N=[N+]=[N-])[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000875,chembl36_registry,3153909,2458352,Nc1ncnc2c1cnn2[C@H]1C[C@H](O)[C@@H](COS(N)(=O)=O)O1,Nc1ncnc2c1cnn2[C@H]1C[C@H](O)[C@H](COS(N)(=O)=O)O1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000876,chembl36_registry,430353,430299,Nc1ncnc2c1ncn2[C@@H]1C[C@H](OS(N)(=O)=O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1C[C@@H](OS(N)(=O)=O)[C@@H](O)[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000877,chembl36_registry,430352,430323,Nc1nc(N)c2ncn([C@@H]3C[C@H](OS(=O)(=O)[O-])[C@@H](O)[C@H]3O)c2n1.[Na+],Nc1nc(N)c2ncn([C@@H]3C[C@@H](OS(=O)(=O)[O-])[C@@H](O)[C@H]3O)c2n1.[Na+],stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000878,chembl36_registry,1741511,605438,CS(=O)(=O)c1nc(N)c2nnn([C@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c2n1,CS(=O)(=O)c1nc(N)c2nnn(C3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000879,chembl36_registry,680268,680293,Nc1nc(N)c2ncn([C@@H]3C[C@H](OS(=O)(=O)O)[C@@H](O)[C@H]3O)c2n1,Nc1nc(N)c2ncn([C@@H]3C[C@@H](OS(=O)(=O)O)[C@@H](O)[C@H]3O)c2n1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000880,chembl36_registry,437157,557841,N=C(N)N/N=C/c1ccc(/C=N/NC(=N)N)cc1,NC(N)=N/N=C\c1ccc(/C=N\N=C(N)N)cc1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,tautomer,False,False,False,True,True
chembl_stereo_000881,chembl36_registry,1583055,1583056,CN(O)C(=O)CS[C@@H](c1ccccc1)P(=O)(O)O,CN(O)C(=O)CS[C@H](c1ccccc1)P(=O)(O)O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000882,chembl36_registry,1386708,1387235,CO[P@](=O)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C,CO[P@@](=O)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000883,chembl36_registry,311547,311370,N[C@@H](Cc1ccc(OCP(=O)(O)O)cc1)C(=O)O,N[C@H](Cc1ccc(OCP(=O)(O)O)cc1)C(=O)O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,True,True
chembl_stereo_000884,chembl36_registry,1581828,833821,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000885,chembl36_registry,446317,1463425,C=C(C)[C@H]1CC=C(C)C(=O)C1,C=C(C)[C@@H]1CC=C(C)C(=O)C1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000886,chembl36_registry,164095,164206,C=CC[C@@H]1C(=O)O[C@H]2CCC[C@@H]21,C=CC[C@H]1C(=O)O[C@H]2CCC[C@@H]21,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,True,True
chembl_stereo_000887,chembl36_registry,1488429,1488428,C=C(C)[C@H]1C[C@@H]2OO[C@H]1C=C2C,C=C(C)[C@H]1C[C@H]2OO[C@@H]1C=C2C,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000888,chembl36_registry,1592044,705610,C=C(C)[C@H]1CC=C(C(=O)O)CC1,C=C(C)[C@@H]1CC=C(C(=O)O)CC1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000889,chembl36_registry,1147229,629277,C[C@H](O)CCc1ccc(O)cc1,C[C@@H](O)CCc1ccc(O)cc1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000890,chembl36_registry,413540,413539,CCC/C=C/[C@]1(C)SC(=O)C=C1O,CCC/C=C/[C@@]1(C)SC(=O)C=C1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000891,chembl36_registry,413534,413533,CC/C=C/[C@]1(C)SC(=O)C(C)=C1O,CC/C=C/[C@@]1(C)SC(=O)C(C)=C1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000892,chembl36_registry,442780,442791,C/C=C/C=C\[C@H](O)[C@H]1CCC(=O)O1,C/C=C/C=C\[C@@H](O)[C@H]1CCC(=O)O1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000893,chembl36_registry,1964811,1964813,C[C@H](O)CCc1ccc(O)cc1O,C[C@@H](O)CCc1ccc(O)cc1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000894,chembl36_registry,1565768,837272,COc1ccccc1OC[C@@H](O)CO,COc1ccccc1OC[C@H](O)CO,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000895,chembl36_registry,1347937,69712,CCO[C@H]1OC(=O)[C@H]2[C@@H]1[C@@H]1CC[C@H]2O1,CCOC1OC(=O)[C@H]2[C@@H]1[C@@H]1CC[C@H]2O1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000896,chembl36_registry,1548045,1548154,C/C=C\C1=C(CO)[C@H](O)[C@H]2O[C@@H]2[C@@H]1O,C/C=C\C1=C(CO)[C@H](O)[C@@H]2O[C@H]2[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000897,chembl36_registry,2390278,2452537,CC1=C2COC(=O)[C@@H](CO)[C@H]2[C@H](O)C1,CC1=C2COC(=O)[C@H](CO)[C@H]2[C@H](O)C1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,True,True
chembl_stereo_000898,chembl36_registry,1072435,1072434,COc1cc([C@H](O)[C@H](C)O)ccc1O,COc1cc([C@@H](O)[C@H](C)O)ccc1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000899,chembl36_registry,502636,502635,C[C@H](O)[C@H]1C=CC(C2CCC(=O)O2)O1,C[C@H](O)[C@@H]1C=CC(C2CCC(=O)O2)O1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000900,chembl36_registry,425261,2871409,C[C@@H]1OC(=O)CC[C@H](O)/C=C/[C@@H]2O[C@H]12,C[C@H]1OC(=O)CC[C@H](O)/C=C/[C@H]2O[C@@H]12,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000901,chembl36_registry,2409045,2442695,C[C@@H]1OCC2=C(CCOC2=O)[C@@H]1CO,C[C@@H]1OCC2=C(CCOC2=O)[C@H]1CO,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000902,chembl36_registry,2131083,2124059,C[C@H]1CCC[C@]2(O[C@@H](O)C=CC2=O)O1,C[C@@H]1CCC[C@@]2(O[C@H](O)C=CC2=O)O1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000903,chembl36_registry,505413,1475205,C[C@@H]1C[C@H](O)/C=C/[C@@H](O)/C=C\C(=O)O1,C[C@@H]1C[C@H](O)/C=C\[C@@H](O)/C=C\C(=O)O1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000904,chembl36_registry,2479337,2475410,CC1(C)CC(=O)C=C(C(=O)O)[C@]1(C)O,CC1(C)CC(=O)C=C(C(=O)O)[C@@]1(C)O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000905,chembl36_registry,1959698,1959697,COc1cc([C@H](O)[C@H](O)CO)ccc1O,COc1cc([C@H](O)[C@@H](O)CO)ccc1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000906,chembl36_registry,69987,19016,CCOC(=O)C1C(C(=O)O)[C@@H]2CC[C@H]1O2,CCOC(=O)C1C(C(=O)O)C2CC[C@H]1O2,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000907,chembl36_registry,273469,273547,CC(=O)O[C@@H]1OC(=O)[C@](C)(C(C)=O)[C@@H]1C,CC(=O)O[C@@H]1OC(=O)[C@@](C)(C(C)=O)[C@@H]1C,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000908,chembl36_registry,1180186,1180188,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](O)CO)cc1,CS(=O)(=O)c1ccc([C@H](O)[C@H](O)CO)cc1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000909,chembl36_registry,1180188,1180189,CS(=O)(=O)c1ccc([C@H](O)[C@H](O)CO)cc1,CS(=O)(=O)c1ccc([C@H](O)[C@@H](O)CO)cc1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000910,chembl36_registry,1180189,1180187,CS(=O)(=O)c1ccc([C@H](O)[C@@H](O)CO)cc1,CS(=O)(=O)c1ccc([C@@H](O)[C@H](O)CO)cc1,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000911,chembl36_registry,2259601,2261957,CC(=O)O[C@@H](C)[C@@H]1O[C@@H]2CC(=O)O[C@@H]2[C@H]1O,CC(=O)O[C@H](C)[C@H]1O[C@H]2CC(=O)O[C@H]2[C@@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000912,chembl36_registry,2261957,2258679,CC(=O)O[C@H](C)[C@H]1O[C@H]2CC(=O)O[C@H]2[C@@H]1O,CC(=O)O[C@@H](C)[C@H]1O[C@H]2CC(=O)O[C@H]2[C@@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000913,chembl36_registry,2258679,2258211,CC(=O)O[C@@H](C)[C@H]1O[C@H]2CC(=O)O[C@H]2[C@@H]1O,CC(=O)O[C@H](C)[C@@H]1O[C@@H]2CC(=O)O[C@@H]2[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000914,chembl36_registry,1273460,1273465,CO[C@@H]1C=C(COC(C)=O)C(=O)[C@H](O)[C@H]1O,CO[C@H]1C=C(COC(C)=O)C(=O)[C@H](O)[C@H]1O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,True,True
chembl_stereo_000915,chembl36_registry,1563259,1826089,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000916,chembl36_registry,1826089,1563256,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O,BP(=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000917,chembl36_registry,1358779,694011,CC(C)(O/N=C(/C(=O)NCB(O)O)c1csc(N)n1)C(=O)O,CC(C)(O/N=C(\C(=O)NCB(O)O)c1csc(N)n1)C(=O)O,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,True
chembl_stereo_000918,chembl36_registry,1306989,228452,C=C(Cl)[C@@](Cl)(CBr)CC[C@@H](Br)C(C)(C)Cl,C=C(Cl)[C@](Cl)(CBr)CC[C@@H](Br)C(C)(C)Cl,stereo,1,ChEMBL36 Standard InChI non-stereo identity with differing explicit stereo layers,external_registry_gold_inchi_stereo_layers,positive_stereo_registry,stereo,False,False,True,False,False
