artifact,task,injection_relation,dose,repeat_seed,method,method_group,source_type,is_proposed,relation_typed,certificate_ready,minhash_size,scenario,n_queries,changed_queries,clean_background_hit_rate,injection_recall,changed_only_recall
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0,0.8627450980392157,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0392156862745098,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,51,7,0.0196078431372549,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0,0.9607843137254902,0.7142857142857143
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0392156862745098,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0196078431372549,0.9019607843137255,0.2857142857142857
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0196078431372549,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0,0.9411764705882353,0.5714285714285714
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,51,7,0.0,0.9411764705882353,0.5714285714285714
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0,0.9411764705882353,0.5714285714285714
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0,0.8627450980392157,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,51,7,0.37254901960784315,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,109,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,51,7,0.0196078431372549,0.9803921568627451,0.8571428571428571
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.0,0.8888888888888888,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.037037037037037035,0.9629629629629629,0.6666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,54,6,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.037037037037037035,0.9629629629629629,0.6666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.018518518518518517,0.9629629629629629,0.6666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.0,0.8888888888888888,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.05555555555555555,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.018518518518518517,0.9629629629629629,0.6666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,54,6,0.018518518518518517,0.9629629629629629,0.6666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.0,0.9629629629629629,0.6666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.0,0.8888888888888888,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,54,6,0.4444444444444444,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,109,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,54,6,0.018518518518518517,0.9629629629629629,0.6666666666666666
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,0.84375,0.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,64,10,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,0.984375,0.9
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.015625,0.96875,0.8
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,64,10,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,0.859375,0.1
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,0.84375,0.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,64,10,0.21875,1.0,1.0
phase0_tf_confirm_top_len158_extra,bace,tautomer,20,113,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,64,10,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.0,0.7241379310344828,0.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.0,0.9482758620689655,0.8125
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,58,16,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.017241379310344827,0.9482758620689655,0.8125
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.0,0.9482758620689655,0.8125
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.0,0.7241379310344828,0.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.05172413793103448,0.9655172413793104,0.875
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.0,0.9482758620689655,0.8125
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,58,16,0.0,0.9655172413793104,0.875
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.0,0.9482758620689655,0.8125
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.0,0.7241379310344828,0.0
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,58,16,0.2413793103448276,0.9827586206896551,0.9375
phase0_tf_confirm_top_len158_extra,bbbp,tautomer,20,113,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,16,0.0,0.9482758620689655,0.8125
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.6724137931034483,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.017241379310344827,0.9655172413793104,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,58,19,0.017241379310344827,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.9655172413793104,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.017241379310344827,0.9655172413793104,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.017241379310344827,0.6896551724137931,0.05263157894736842
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.05172413793103448,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.9482758620689655,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,58,19,0.0,0.9482758620689655,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.9482758620689655,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.6724137931034483,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,58,19,0.15517241379310345,0.9827586206896551,0.9473684210526315
phase0_tf_confirm_top_len158_extra,clintox_fda,tautomer,20,113,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.017241379310344827,0.9655172413793104,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.6724137931034483,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.017241379310344827,0.9655172413793104,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,58,19,0.017241379310344827,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.9655172413793104,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.017241379310344827,0.9655172413793104,0.8947368421052632
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.017241379310344827,0.6896551724137931,0.05263157894736842
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.05172413793103448,1.0,1.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.9482758620689655,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,58,19,0.0,0.9482758620689655,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.9482758620689655,0.8421052631578947
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.0,0.6724137931034483,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,58,19,0.15517241379310345,0.9827586206896551,0.9473684210526315
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,58,19,0.017241379310344827,0.9655172413793104,0.8947368421052632
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.0,0.9111111111111111,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.0,0.9333333333333333,0.25
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,45,4,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.022222222222222223,0.9333333333333333,0.25
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.0,0.9333333333333333,0.25
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.0,0.9333333333333333,0.25
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.022222222222222223,0.9333333333333333,0.25
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.0,0.9111111111111111,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,45,4,0.0,0.9111111111111111,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.0,0.9333333333333333,0.25
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.0,0.9111111111111111,0.0
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,45,4,0.13333333333333333,0.9555555555555556,0.5
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,45,4,0.0,0.9333333333333333,0.25
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.0,0.8181818181818182,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.01818181818181818,0.9454545454545454,0.7
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,55,10,0.01818181818181818,1.0,1.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.01818181818181818,0.9636363636363636,0.8
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.01818181818181818,0.9272727272727272,0.6
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.01818181818181818,0.8545454545454545,0.2
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.05454545454545454,0.9636363636363636,0.8
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.0,0.8909090909090909,0.4
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,55,10,0.0,0.9090909090909091,0.5
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.0,0.9090909090909091,0.5
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.0,0.8181818181818182,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,55,10,0.2,0.9818181818181818,0.9
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,55,10,0.01818181818181818,0.9454545454545454,0.7
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.0,0.7916666666666666,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.020833333333333332,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,48,10,0.020833333333333332,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.020833333333333332,0.9583333333333334,0.8
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.020833333333333332,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.020833333333333332,0.8333333333333334,0.2
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.041666666666666664,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.0,0.9583333333333334,0.8
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,48,10,0.0,0.9583333333333334,0.8
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.0,0.9583333333333334,0.8
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.0,0.7916666666666666,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,48,10,0.375,0.9791666666666666,0.9
phase0_tf_confirm_top_len158_extra,tox21_ahr,tautomer,20,113,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,48,10,0.020833333333333332,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.0,0.8653846153846154,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.019230769230769232,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,52,7,0.019230769230769232,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.019230769230769232,0.9615384615384616,0.7142857142857143
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.019230769230769232,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,inchikey_full_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.019230769230769232,0.9038461538461539,0.2857142857142857
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,lohi_high_similarity_split,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.038461538461538464,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,morgan_ecfp80,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.0,0.9423076923076923,0.5714285714285714
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,morgan_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,52,7,0.0,0.9423076923076923,0.5714285714285714
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,murcko_scaffold,recent_same_task,self_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.0,0.9423076923076923,0.5714285714285714
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,raw_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.0,0.8653846153846154,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,smiles_shingle_minhash,direct_mechanism,adapted_rerun,False,False,False,128,cold_start_scaffold_absent,52,7,0.40384615384615385,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_are,tautomer,20,113,tdc_polaris_curation_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,52,7,0.019230769230769232,0.9807692307692307,0.8571428571428571
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,113,canonical_smiles_identity,classic,self_rerun,False,False,False,,cold_start_scaffold_absent,44,6,0.0,0.8636363636363636,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,113,chemical_science_audit_bundle,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,44,6,0.0,0.9545454545454546,0.6666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,113,chemtrace_relation_lattice,proposed,self_rerun,True,True,True,,cold_start_scaffold_absent,44,6,0.0,1.0,1.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,113,datasail_similarity_cluster,recent_same_task,adapted_rerun,False,False,False,,cold_start_scaffold_absent,44,6,0.022727272727272728,0.9545454545454546,0.6666666666666666
phase0_tf_confirm_top_len158_extra,tox21_mmp,tautomer,20,113,inchikey_connectivity_identity,direct_mechanism,self_rerun,False,False,False,,cold_start_scaffold_absent,44,6,0.0,0.9545454545454546,0.6666666666666666
